# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
3

# DegenGeom Type, Name, SurfNdx, MainSurfNdx, SymCopyNdx, GeomID, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,wing,0,0,0,YJWWQYCGDI,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, 0.000000000000000000e+00, 7.000000000000000666e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,40,41
# x,y,z,u,w
1.638000000000000123e+00, -2.040114949629045160e+00, 7.534222900631120101e-01, 3.037520254965779820e+00, -2.040114949629045160e+00, 7.900700176941344299e-01, 2.317244602044255419e+00, -2.040114949629045160e+00, 8.312182663368175017e-01, 2.216351908871278642e+00, -2.040114949629045160e+00, 8.388321528189918164e-01, 1.791554968528895064e-01, 2.892113068140536036e-01, 1.399999999999999467e+00, 2.585249178761887812e-02, 5.073711572978624185e-01, 1.264354189918076229e-02, 9.226680103734598726e-04, 2.525496600146468970e-02, 2.967447757395592217e-04, 2.360824360342385353e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888415866e+00, 1.415160336984468969e+00, 2.285714285714285587e+00, 9.996573249755572599e-01, 2.617694830787316990e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787316643e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.657160994650944463e+00, 7.102862697331526753e-01, 2.040114949629045160e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787316643e-02, 0.000000000000000000e+00, 2.617694830787316990e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -2.040114949629045160e+00, 7.534222900631120101e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.799999987925817493e+02, 2.777049480980752705e+01, 1.545228046791077663e-02, 1.847501196700868445e-02
1.638000000000000123e+00, -2.153454669052881520e+00, 7.563901950666181984e-01, 3.037520254965780264e+00, -2.153454669052881520e+00, 7.930379226976407292e-01, 2.317244602044255863e+00, -2.153454669052881520e+00, 8.341861713403235790e-01, 2.216351908871278198e+00, -2.153454669052881520e+00, 8.418000578224978936e-01, 1.791554968528893677e-01, 2.892113068140534926e-01, 1.399999999999999911e+00, 2.585249178761887465e-02, 5.073711572978633066e-01, 1.264354189918078485e-02, 9.226680103734596558e-04, 2.525496600146469664e-02, 2.967447757395607938e-04, 2.360824360342384798e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888415866e+00, 1.415160336984469414e+00, 2.357142857142857206e+00, 9.996573249755572599e-01, 2.617694830787324276e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787323929e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.657238685346803964e+00, 7.132531577097391828e-01, 2.153454669052881520e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787323929e-02, 0.000000000000000000e+00, 2.617694830787324276e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -2.153454669052881520e+00, 7.563901950666181984e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.799999987925817493e+02, 2.777049480980752705e+01, 1.545228046791077663e-02, 1.847501196700867404e-02
1.638000000000000123e+00, -2.266794388476716549e+00, 7.593581000701243866e-01, 3.037520254965780264e+00, -2.266794388476716549e+00, 7.960058277011468064e-01, 2.317244602044255863e+00, -2.266794388476716549e+00, 8.371540763438297672e-01, 2.216351908871278642e+00, -2.266794388476716549e+00, 8.447679628260041929e-01, 1.791554968528893677e-01, 2.892113068140534926e-01, 1.399999999999999911e+00, 2.585249178761886424e-02, 5.073711572978636397e-01, 1.264354189918076403e-02, 9.226680103734600895e-04, 2.525496600146467929e-02, 2.967447757395574870e-04, 2.360824360342384243e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888415866e+00, 1.415160336984469192e+00, 2.428571428571428381e+00, 9.996573249755572599e-01, 2.617694830787316296e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787315949e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.657316376042663242e+00, 7.162200456863259124e-01, 2.266794388476716549e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787315949e-02, 0.000000000000000000e+00, 2.617694830787316296e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -2.266794388476716549e+00, 7.593581000701243866e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.799999987925817493e+02, 2.777049480980748797e+01, 1.545228046791077663e-02, 1.847501196700867404e-02
1.638000000000000123e+00, -2.380134107900552909e+00, 7.623260050736306859e-01, 3.037520254965780264e+00, -2.380134107900552909e+00, 7.989737327046531057e-01, 2.317244602044255863e+00, -2.380134107900552909e+00, 8.401219813473359554e-01, 2.216351908871278642e+00, -2.380134107900552909e+00, 8.477358678295103811e-01, 1.791554968528893677e-01, 2.892113068140534926e-01, 1.399999999999999911e+00, 2.585249178761887118e-02, 5.073711572978631956e-01, 1.264354189918084383e-02, 9.226680103734601979e-04, 2.525496600146469317e-02, 2.967447757395592759e-04, 2.360824360342385630e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888416310e+00, 1.415160336984469192e+00, 2.500000000000000000e+00, 9.996573249755572599e-01, 2.617694830787316296e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787315949e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.657394066738522742e+00, 7.191869336629126419e-01, 2.380134107900552909e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787315949e-02, 0.000000000000000000e+00, 2.617694830787316296e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -2.380134107900552909e+00, 7.623260050736306859e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.799999987925817493e+02, 2.777049480980752705e+01, 1.545228046791077663e-02, 1.847501196700868445e-02
1.638000000000000123e+00, -2.493473827324388381e+00, 7.652939100771368741e-01, 3.037520254965780264e+00, -2.493473827324388381e+00, 8.019416377081591829e-01, 2.317244602044255863e+00, -2.493473827324388381e+00, 8.430898863508422547e-01, 2.216351908871278642e+00, -2.493473827324388381e+00, 8.507037728330165693e-01, 1.791554968528893677e-01, 2.892113068140534926e-01, 1.399999999999999911e+00, 2.585249178761887118e-02, 5.073711572978639728e-01, 1.264354189918072413e-02, 9.226680103734591137e-04, 2.525496600146466195e-02, 2.967447757395590591e-04, 2.360824360342383965e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888416088e+00, 1.415160336984469192e+00, 2.571428571428571175e+00, 9.996573249755572599e-01, 2.617694830787308316e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787307969e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.657471757434382242e+00, 7.221538216394992604e-01, 2.493473827324388381e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787307969e-02, 0.000000000000000000e+00, 2.617694830787308316e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -2.493473827324388381e+00, 7.652939100771368741e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.800000000000000000e+02, 2.777049480980748797e+01, 1.545228046791077663e-02, 1.847501196700868445e-02
1.638000000000000123e+00, -2.606813546748224297e+00, 7.682618150806430624e-01, 3.037520254965780264e+00, -2.606813546748224297e+00, 8.049095427116654822e-01, 2.317244602044255863e+00, -2.606813546748224297e+00, 8.460577913543484430e-01, 2.216351908871278642e+00, -2.606813546748224297e+00, 8.536716778365227576e-01, 1.791554968528893677e-01, 2.892113068140534926e-01, 1.399999999999999911e+00, 2.585249178761887812e-02, 5.073711572978636397e-01, 1.264354189918084383e-02, 9.226680103734606316e-04, 2.525496600146468623e-02, 2.967447757395592217e-04, 2.360824360342385075e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888416088e+00, 1.415160336984469192e+00, 2.642857142857142794e+00, 9.996573249755572599e-01, 2.617694830787316296e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787315949e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.657549448130241743e+00, 7.251207096160857679e-01, 2.606813546748224297e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787315949e-02, 0.000000000000000000e+00, 2.617694830787316296e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -2.606813546748224297e+00, 7.682618150806430624e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.799999987925817493e+02, 2.777049480980752705e+01, 1.545228046791077663e-02, 1.847501196700867404e-02
1.638000000000000123e+00, -2.720153266172060658e+00, 7.712297200841492506e-01, 3.037520254965779820e+00, -2.720153266172060658e+00, 8.078774477151716704e-01, 2.317244602044255419e+00, -2.720153266172060658e+00, 8.490256963578546312e-01, 2.216351908871278198e+00, -2.720153266172060658e+00, 8.566395828400290569e-01, 1.791554968528893399e-01, 2.892113068140536036e-01, 1.399999999999999467e+00, 2.585249178761885730e-02, 5.073711572978633066e-01, 1.264354189918072240e-02, 9.226680103734591137e-04, 2.525496600146473827e-02, 2.967447757395559149e-04, 2.360824360342384798e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888415422e+00, 1.415160336984468969e+00, 2.714285714285714413e+00, 9.996573249755572599e-01, 2.617694830787316990e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787316643e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.657627138826101243e+00, 7.280875975926722754e-01, 2.720153266172060658e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787316643e-02, 0.000000000000000000e+00, 2.617694830787316990e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -2.720153266172060658e+00, 7.712297200841492506e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.799999987925817493e+02, 2.777049480980752705e+01, 1.545228046791077663e-02, 1.847501196700868445e-02
1.638000000000000123e+00, -2.833492985595896130e+00, 7.741976250876555499e-01, 3.037520254965780264e+00, -2.833492985595896130e+00, 8.108453527186778587e-01, 2.317244602044255863e+00, -2.833492985595896130e+00, 8.519936013613609305e-01, 2.216351908871278642e+00, -2.833492985595896130e+00, 8.596074878435352451e-01, 1.791554968528893677e-01, 2.892113068140534926e-01, 1.399999999999999911e+00, 2.585249178761888159e-02, 5.073711572978638618e-01, 1.264354189918070505e-02, 9.226680103734600895e-04, 2.525496600146468970e-02, 2.967447757395527165e-04, 2.360824360342385353e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888416310e+00, 1.415160336984469192e+00, 2.785714285714285587e+00, 9.996573249755572599e-01, 2.617694830787308316e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787307969e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.657704829521960521e+00, 7.310544855692591160e-01, 2.833492985595896130e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787307969e-02, 0.000000000000000000e+00, 2.617694830787308316e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -2.833492985595896130e+00, 7.741976250876555499e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.800000000000000000e+02, 2.777049480980752705e+01, 1.545228046791078010e-02, 1.847501196700868792e-02
1.638000000000000123e+00, -2.946832705019732046e+00, 7.771655300911616271e-01, 3.037520254965780264e+00, -2.946832705019732046e+00, 8.138132577221840469e-01, 2.317244602044255863e+00, -2.946832705019732046e+00, 8.549615063648670077e-01, 2.216351908871278198e+00, -2.946832705019732046e+00, 8.625753928470413223e-01, 1.791554968528893677e-01, 2.892113068140534926e-01, 1.399999999999999911e+00, 2.585249178761887118e-02, 5.073711572978638618e-01, 1.264354189918081087e-02, 9.226680103734604147e-04, 2.525496600146469317e-02, 2.967447757395558607e-04, 2.360824360342384520e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888416310e+00, 1.415160336984469192e+00, 2.857142857142857206e+00, 9.996573249755572599e-01, 2.617694830787316296e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787315949e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.657782520217820021e+00, 7.340213735458455124e-01, 2.946832705019732046e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787315949e-02, 0.000000000000000000e+00, 2.617694830787316296e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -2.946832705019732046e+00, 7.771655300911616271e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.799999987925817493e+02, 2.777049480980748797e+01, 1.545228046791077663e-02, 1.847501196700868445e-02
1.638000000000000123e+00, -3.060172424443568406e+00, 7.801334350946679264e-01, 3.037520254965780264e+00, -3.060172424443568406e+00, 8.167811627256903462e-01, 2.317244602044255863e+00, -3.060172424443568406e+00, 8.579294113683733070e-01, 2.216351908871278642e+00, -3.060172424443568406e+00, 8.655432978505477326e-01, 1.791554968528895342e-01, 2.892113068140534926e-01, 1.399999999999999911e+00, 2.585249178761888159e-02, 5.073711572978638618e-01, 1.264354189918076576e-02, 9.226680103734610653e-04, 2.525496600146470705e-02, 2.967447757395576496e-04, 2.360824360342385630e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888416310e+00, 1.415160336984469192e+00, 2.928571428571428825e+00, 9.996573249755572599e-01, 2.617694830787316296e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787315949e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.657860210913679522e+00, 7.369882615224321309e-01, 3.060172424443568406e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787315949e-02, 0.000000000000000000e+00, 2.617694830787316296e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -3.060172424443568406e+00, 7.801334350946679264e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.799999987925817493e+02, 2.777049480980752705e+01, 1.545228046791077663e-02, 1.847501196700868445e-02
1.638000000000000123e+00, -3.173512143867403879e+00, 7.831013400981741146e-01, 3.037520254965780264e+00, -3.173512143867403879e+00, 8.197490677291965344e-01, 2.317244602044255863e+00, -3.173512143867403879e+00, 8.608973163718794952e-01, 2.216351908871278198e+00, -3.173512143867403879e+00, 8.685112028540538098e-01, 1.791554968528893677e-01, 2.892113068140534926e-01, 1.399999999999999911e+00, 2.585249178761885730e-02, 5.073711572978637507e-01, 1.264354189918078485e-02, 9.226680103734599811e-04, 2.525496600146471399e-02, 2.967447757395542886e-04, 2.360824360342385075e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888416310e+00, 1.415160336984469192e+00, 3.000000000000000000e+00, 9.996573249755572599e-01, 2.617694830787316296e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787315949e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.657937901609539022e+00, 7.399551494990187495e-01, 3.173512143867403879e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787315949e-02, 0.000000000000000000e+00, 2.617694830787316296e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -3.173512143867403879e+00, 7.831013400981741146e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.799999987925817493e+02, 2.777049480980752705e+01, 1.545228046791077663e-02, 1.847501196700868445e-02
1.638000000000000123e+00, -3.317762695861376621e+00, 7.868786737390001118e-01, 3.037520254965780264e+00, -3.317762695861376621e+00, 8.235264013700226426e-01, 2.317244602044255863e+00, -3.317762695861376621e+00, 8.646746500127057145e-01, 2.216351908871278198e+00, -3.317762695861376621e+00, 8.722885364948801401e-01, 1.791554968528894509e-01, 2.892113068140534926e-01, 1.399999999999999911e+00, 2.585249178761888852e-02, 5.073711572978629736e-01, 1.264354189918086811e-02, 9.226680103734604147e-04, 2.525496600146466195e-02, 2.967447757395641006e-04, 2.360824360342385075e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888416088e+00, 1.415160336984469192e+00, 3.090909090909090828e+00, 9.996573249755572599e-01, 2.617694830787324276e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787323929e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.658036780676996669e+00, 7.437311887419467693e-01, 3.317762695861376621e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787323929e-02, 0.000000000000000000e+00, 2.617694830787324276e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -3.317762695861376621e+00, 7.868786737390001118e-01, 1.000000000000000000e+00, 1.792014407953887167e-01, 2.974748985608698382e-01, 1.799999987925817493e+02, 2.777049480980752705e+01, 1.545228046791077663e-02, 1.847501196700868445e-02
1.638000000000000123e+00, -3.462013247855349363e+00, 7.906560073798263311e-01, 3.037520254965780264e+00, -3.462013247855349363e+00, 8.273037350108487509e-01, 2.317244602044255863e+00, -3.462013247855349363e+00, 8.684519836535316006e-01, 2.216351908871278198e+00, -3.462013247855349363e+00, 8.760658701357060263e-01, 1.791554968528893677e-01, 2.892113068140534926e-01, 1.399999999999999911e+00, 2.585249178761887118e-02, 5.073711572978633066e-01, 1.264354189918078658e-02, 9.226680103734606316e-04, 2.525496600146471399e-02, 2.967447757395592217e-04, 2.360824360342385075e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888416310e+00, 1.415160336984469192e+00, 3.181818181818181657e+00, 9.996573249755572599e-01, 2.617694830787316296e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787315949e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.658135659744454093e+00, 7.475072279848755663e-01, 3.462013247855349363e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787315949e-02, 0.000000000000000000e+00, 2.617694830787316296e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -3.462013247855349363e+00, 7.906560073798263311e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.799999987925817493e+02, 2.777049480980759810e+01, 1.545228046791077663e-02, 1.847501196700868445e-02
1.638000000000000123e+00, -3.606263799849322105e+00, 7.944333410206523283e-01, 3.037520254965779820e+00, -3.606263799849322105e+00, 8.310810686516747481e-01, 2.317244602044255419e+00, -3.606263799849322105e+00, 8.722293172943579309e-01, 2.216351908871278642e+00, -3.606263799849322105e+00, 8.798432037765322455e-01, 1.791554968528893399e-01, 2.892113068140536036e-01, 1.399999999999999467e+00, 2.585249178761887118e-02, 5.073711572978644169e-01, 1.264354189918072413e-02, 9.226680103734600895e-04, 2.525496600146469664e-02, 2.967447757395575412e-04, 2.360824360342384798e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888415866e+00, 1.415160336984468747e+00, 3.272727272727272485e+00, 9.996573249755572599e-01, 2.617694830787316990e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787316643e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.658234538811911518e+00, 7.512832672278036972e-01, 3.606263799849322105e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787316643e-02, 0.000000000000000000e+00, 2.617694830787316990e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.638000000000000123e+00, -3.606263799849322105e+00, 7.944333410206523283e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.799999987925817493e+02, 2.777049480980748797e+01, 1.545228046791077663e-02, 1.847501196700867404e-02
1.637999999999999901e+00, -3.750514351843295735e+00, 7.982106746614785475e-01, 3.037520254965780264e+00, -3.750514351843295735e+00, 8.348584022925009673e-01, 2.317244602044255863e+00, -3.750514351843295735e+00, 8.760066509351839281e-01, 2.216351908871278642e+00, -3.750514351843295735e+00, 8.836205374173582427e-01, 1.791554968528893399e-01, 2.892113068140536036e-01, 1.400000000000000133e+00, 2.585249178761888506e-02, 5.073711572978639728e-01, 1.264354189918080566e-02, 9.226680103734609568e-04, 2.525496600146471052e-02, 2.967447757395577038e-04, 2.360824360342385908e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.516080236888416088e+00, 1.415160336984469192e+00, 3.363636363636363757e+00, 9.996573249755572599e-01, 2.617694830787315949e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.617694830787315602e-02, -9.996573249755573709e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.658333417879368721e+00, 7.550593064707323832e-01, 3.750514351843295735e+00, 1.000000000000000000e+00, 9.996573249755572599e-01, 0.000000000000000000e+00, 2.617694830787315602e-02, 0.000000000000000000e+00, 2.617694830787315949e-02, 0.000000000000000000e+00, -9.996573249755573709e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.637999999999999901e+00, -3.750514351843295735e+00, 7.982106746614785475e-01, 1.000000000000000000e+00, 1.792014407953886890e-01, 2.974748985609654284e-01, 1.799999987925817493e+02, 2.777049480980748797e+01, 1.545228046791077663e-02, 1.847501196700868445e-02
